id,title,difficulty,acceptanceRate,totalAccepted,totalSubmissions,trueDifficultyScore,url
3498,Reverse Degree of a String,Easy,86.73%,37276,42979,194.68,https://leetcode.com/problems/reverse-degree-of-a-string/
3232,Find if Digit Game Can Be Won,Easy,81.27%,82963,102084,194.58,https://leetcode.com/problems/find-if-digit-game-can-be-won/
492,Construct the Rectangle,Easy,60.38%,140960,233459,194.44,https://leetcode.com/problems/construct-the-rectangle/
205,Isomorphic Strings,Easy,46.67%,1750681,3751095,194.31,https://leetcode.com/problems/isomorphic-strings/
2341,Maximum Number of Pairs in Array,Easy,75.47%,81156,107529,194.3,https://leetcode.com/problems/maximum-number-of-pairs-in-array/
415,Add Strings,Easy,51.85%,804899,1552233,194.01,https://leetcode.com/problems/add-strings/
888,Fair Candy Swap,Easy,63.12%,145085,229841,193.85,https://leetcode.com/problems/fair-candy-swap/
1103,Distribute Candies to People,Easy,66.38%,99297,149583,193.74,https://leetcode.com/problems/distribute-candies-to-people/
1009,Complement of Base 10 Integer,Easy,60.76%,289652,476750,193.73,https://leetcode.com/problems/complement-of-base-10-integer/
2697,Lexicographically Smallest Palindrome,Easy,79.03%,67139,84949,193.46,https://leetcode.com/problems/lexicographically-smallest-palindrome/
521,Longest Uncommon Subsequence I,Easy,61.27%,131114,213982,193.39,https://leetcode.com/problems/longest-uncommon-subsequence-i/
1822,Sign of the Product of an Array,Easy,65.06%,383715,589788,193.38,https://leetcode.com/problems/sign-of-the-product-of-an-array/
2363,Merge Similar Items,Easy,76.65%,70095,91446,193.27,https://leetcode.com/problems/merge-similar-items/
3131,Find the Integer Added to Array I,Easy,81.94%,69724,85091,192.98,https://leetcode.com/problems/find-the-integer-added-to-array-i/
2357,Make Array Zero by Subtracting Equal Amounts,Easy,73.22%,150522,205571,192.8,https://leetcode.com/problems/make-array-zero-by-subtracting-equal-amounts/
2710,Remove Trailing Zeros From a String,Easy,78.51%,80520,102564,192.79,https://leetcode.com/problems/remove-trailing-zeros-from-a-string/
1608,Special Array With X Elements Greater Than or Equal X,Easy,66.60%,217080,325932,192.4,https://leetcode.com/problems/special-array-with-x-elements-greater-than-or-equal-x/
1280,Students and Examinations,Easy,60.44%,507020,838910,192.38,https://leetcode.com/problems/students-and-examinations/
219,Contains Duplicate II,Easy,48.73%,1328923,2726869,192.36,https://leetcode.com/problems/contains-duplicate-ii/
1491,Average Salary Excluding the Minimum and Maximum Salary,Easy,63.44%,366492,577699,192.2,https://leetcode.com/problems/average-salary-excluding-the-minimum-and-maximum-salary/
455,Assign Cookies,Easy,53.66%,662985,1235531,192.19,https://leetcode.com/problems/assign-cookies/
2810,Faulty Keyboard,Easy,78.42%,99445,126812,192.14,https://leetcode.com/problems/faulty-keyboard/
860,Lemonade Change,Easy,58.36%,441069,755743,192.04,https://leetcode.com/problems/lemonade-change/
2169,Count Operations to Obtain Zero,Easy,74.73%,91405,122311,191.45,https://leetcode.com/problems/count-operations-to-obtain-zero/
1624,Largest Substring Between Two Equal Characters,Easy,68.24%,169018,247692,191.35,https://leetcode.com/problems/largest-substring-between-two-equal-characters/
2619,Array Prototype Last,Easy,74.53%,185127,248382,191.3,https://leetcode.com/problems/array-prototype-last/
1260,Shift 2D Grid,Easy,67.60%,115493,170848,191.21,https://leetcode.com/problems/shift-2d-grid/
392,Is Subsequence,Easy,48.31%,2031823,4205553,191.21,https://leetcode.com/problems/is-subsequence/
783,Minimum Distance Between BST Nodes,Easy,60.21%,285351,473965,191.08,https://leetcode.com/problems/minimum-distance-between-bst-nodes/
501,Find Mode in Binary Search Tree,Easy,57.38%,347714,605981,191.05,https://leetcode.com/problems/find-mode-in-binary-search-tree/
197,Rising Temperature,Easy,50.05%,1078966,2155626,190.93,https://leetcode.com/problems/rising-temperature/
1935,Maximum Number of Words You Can Type,Easy,74.54%,71291,95637,190.77,https://leetcode.com/problems/maximum-number-of-words-you-can-type/
231,Power of Two,Easy,48.32%,1661152,3438100,190.76,https://leetcode.com/problems/power-of-two/
520,Detect Capital,Easy,56.13%,482300,859221,190.61,https://leetcode.com/problems/detect-capital/
1582,Special Positions in a Binary Matrix,Easy,68.68%,157187,228864,190.2,https://leetcode.com/problems/special-positions-in-a-binary-matrix/
1539,Kth Missing Positive Number,Easy,62.13%,629948,1013994,189.61,https://leetcode.com/problems/kth-missing-positive-number/
3042,Count Prefix and Suffix Pairs I,Easy,77.67%,197757,254619,189.56,https://leetcode.com/problems/count-prefix-and-suffix-pairs-i/
2351,First Letter to Appear Twice,Easy,74.11%,158463,213833,189.38,https://leetcode.com/problems/first-letter-to-appear-twice/
1880,Check if Word Equals Summation of Two Words,Easy,74.61%,75464,101138,188.7,https://leetcode.com/problems/check-if-word-equals-summation-of-two-words/
693,Binary Number with Alternating Bits,Easy,63.39%,155023,244558,188.31,https://leetcode.com/problems/binary-number-with-alternating-bits/
2073,Time Needed to Buy Tickets,Easy,70.55%,249040,352981,188.14,https://leetcode.com/problems/time-needed-to-buy-tickets/
2500,Delete Greatest Value in Each Row,Easy,78.86%,78102,99036,188.0,https://leetcode.com/problems/delete-greatest-value-in-each-row/
228,Summary Ranges,Easy,52.88%,775764,1467106,187.83,https://leetcode.com/problems/summary-ranges/
28,Find the Index of the First Occurrence in a String,Easy,44.78%,3261399,7283637,187.81,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string/
3285,Find Indices of Stable Mountains,Easy,85.96%,53629,62386,187.76,https://leetcode.com/problems/find-indices-of-stable-mountains/
1742,Maximum Number of Balls in a Box,Easy,74.18%,75460,101720,187.23,https://leetcode.com/problems/maximum-number-of-balls-in-a-box/
2558,Take Gifts From the Richest Pile,Easy,75.66%,181001,239227,187.09,https://leetcode.com/problems/take-gifts-from-the-richest-pile/
3099,Harshad Number,Easy,83.06%,80884,97380,187.02,https://leetcode.com/problems/harshad-number/
20,Valid Parentheses,Easy,42.15%,5979816,14187969,186.98,https://leetcode.com/problems/valid-parentheses/
2656,Maximum Sum With Exactly K Elements ,Easy,79.65%,90008,113011,186.85,https://leetcode.com/problems/maximum-sum-with-exactly-k-elements/
2648,Generate Fibonacci Sequence,Easy,83.64%,37847,45250,186.76,https://leetcode.com/problems/generate-fibonacci-sequence/
2880,Select Data,Easy,79.28%,135993,171529,186.71,https://leetcode.com/problems/select-data/
1965,Employees With Missing Information,Easy,72.83%,146933,201743,186.52,https://leetcode.com/problems/employees-with-missing-information/
1974,Minimum Time to Type Word Using Special Typewriter,Easy,77.30%,57309,74137,186.41,https://leetcode.com/problems/minimum-time-to-type-word-using-special-typewriter/
1422,Maximum Score After Splitting a String,Easy,65.17%,350139,537276,186.4,https://leetcode.com/problems/maximum-score-after-splitting-a-string/
1957,Delete Characters to Make Fancy String,Easy,71.58%,193093,269745,186.3,https://leetcode.com/problems/delete-characters-to-make-fancy-string/
2778,Sum of Squares of Special Elements ,Easy,81.01%,84924,104834,186.05,https://leetcode.com/problems/sum-of-squares-of-special-elements/
3005,Count Elements With Maximum Frequency,Easy,77.91%,236903,304084,185.66,https://leetcode.com/problems/count-elements-with-maximum-frequency/
1385,Find the Distance Value Between Two Arrays,Easy,70.03%,123738,176682,185.6,https://leetcode.com/problems/find-the-distance-value-between-two-arrays/
1394,Find Lucky Integer in an Array,Easy,69.12%,154483,223504,185.44,https://leetcode.com/problems/find-lucky-integer-in-an-array/
111,Minimum Depth of Binary Tree,Easy,50.41%,1417391,2811981,184.48,https://leetcode.com/problems/minimum-depth-of-binary-tree/
2032,Two Out of Three,Easy,76.39%,88110,115340,184.37,https://leetcode.com/problems/two-out-of-three/
999,Available Captures for Rook,Easy,70.23%,77045,109704,183.86,https://leetcode.com/problems/available-captures-for-rook/
2460,Apply Operations to an Array,Easy,74.87%,238644,318748,183.71,https://leetcode.com/problems/apply-operations-to-an-array/
2553,Separate the Digits in an Array,Easy,80.13%,88617,110597,183.61,https://leetcode.com/problems/separate-the-digits-in-an-array/
2441,Largest Positive Integer That Exists With Its Negative,Easy,74.69%,244919,327918,183.51,https://leetcode.com/problems/largest-positive-integer-that-exists-with-its-negative/
203,Remove Linked List Elements,Easy,51.62%,1349004,2613306,183.44,https://leetcode.com/problems/remove-linked-list-elements/
3467,Transform Array by Parity,Easy,89.25%,47353,53058,183.38,https://leetcode.com/problems/transform-array-by-parity/
1403,Minimum Subsequence in Non-Increasing Order,Easy,72.86%,81875,112372,183.3,https://leetcode.com/problems/minimum-subsequence-in-non-increasing-order/
1455,Check If a Word Occurs As a Prefix of Any Word in a Sentence,Easy,68.68%,222457,323917,182.96,https://leetcode.com/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence/
2724,Sort By,Easy,83.13%,62630,75340,182.89,https://leetcode.com/problems/sort-by/
3194,Minimum Average of Smallest and Largest Elements,Easy,84.73%,87649,103443,182.88,https://leetcode.com/problems/minimum-average-of-smallest-and-largest-elements/
1550,Three Consecutive Odds,Easy,68.02%,296760,436269,182.83,https://leetcode.com/problems/three-consecutive-odds/
2744,Find Maximum Number of String Pairs,Easy,81.43%,93491,114806,182.81,https://leetcode.com/problems/find-maximum-number-of-string-pairs/
66,Plus One,Easy,47.37%,2885928,6092266,182.71,https://leetcode.com/problems/plus-one/
2022,Convert 1D Array Into 2D Array,Easy,71.76%,266821,371848,182.66,https://leetcode.com/problems/convert-1d-array-into-2d-array/
2956,Find Common Elements Between Two Arrays,Easy,83.54%,82062,98236,182.6,https://leetcode.com/problems/find-common-elements-between-two-arrays/
2529,Maximum Count of Positive Integer and Negative Integer,Easy,74.49%,310360,416619,182.59,https://leetcode.com/problems/maximum-count-of-positive-integer-and-negative-integer/
2696,Minimum String Length After Removing Substrings,Easy,77.06%,228155,296062,182.54,https://leetcode.com/problems/minimum-string-length-after-removing-substrings/
530,Minimum Absolute Difference in BST,Easy,58.76%,510393,868669,182.37,https://leetcode.com/problems/minimum-absolute-difference-in-bst/
2727,Is Object Empty,Easy,81.38%,95721,117623,182.31,https://leetcode.com/problems/is-object-empty/
14,Longest Common Prefix,Easy,45.25%,4449131,9831855,181.91,https://leetcode.com/problems/longest-common-prefix/
374,Guess Number Higher or Lower,Easy,55.57%,835967,1504462,181.86,https://leetcode.com/problems/guess-number-higher-or-lower/
292,Nim Game,Easy,58.01%,447770,771947,181.64,https://leetcode.com/problems/nim-game/
409,Longest Palindrome,Easy,55.51%,911012,1641120,181.54,https://leetcode.com/problems/longest-palindrome/
896,Monotonic Array,Easy,61.62%,503887,817732,181.42,https://leetcode.com/problems/monotonic-array/
1789,Primary Department for Each Employee,Easy,71.19%,240376,337670,181.15,https://leetcode.com/problems/primary-department-for-each-employee/
3162,Find the Number of Good Pairs I,Easy,85.53%,80106,93654,181.11,https://leetcode.com/problems/find-the-number-of-good-pairs-i/
2889,Reshape Data: Pivot,Easy,83.58%,83839,100310,180.85,https://leetcode.com/problems/reshape-data-pivot/
2725,Interval Cancellation,Easy,83.82%,65514,78157,180.25,https://leetcode.com/problems/interval-cancellation/
1729,Find Followers Count,Easy,69.54%,339035,487522,180.09,https://leetcode.com/problems/find-followers-count/
1837,Sum of Digits in Base K,Easy,77.93%,66701,85587,179.78,https://leetcode.com/problems/sum-of-digits-in-base-k/
1544,Make The String Great,Easy,68.25%,360061,527527,179.39,https://leetcode.com/problems/make-the-string-great/
1030,Matrix Cells in Distance Order,Easy,72.60%,68600,94490,179.1,https://leetcode.com/problems/matrix-cells-in-distance-order/
2427,Number of Common Factors,Easy,79.47%,119232,150042,179.01,https://leetcode.com/problems/number-of-common-factors/
1502,Can Make Arithmetic Progression From Sequence,Easy,69.43%,273541,394006,178.88,https://leetcode.com/problems/can-make-arithmetic-progression-from-sequence/
2828,Check if a String Is an Acronym of Words,Easy,82.55%,113707,137739,178.51,https://leetcode.com/problems/check-if-a-string-is-an-acronym-of-words/
563,Binary Tree Tilt,Easy,63.84%,239630,375373,178.48,https://leetcode.com/problems/binary-tree-tilt/
3280,Convert Date to Binary,Easy,88.24%,65714,74476,178.19,https://leetcode.com/problems/convert-date-to-binary/
3065,Minimum Operations to Exceed Threshold Value I,Easy,85.92%,83613,97320,177.49,https://leetcode.com/problems/minimum-operations-to-exceed-threshold-value-i/
3151,Special Array I,Easy,81.84%,237096,289708,176.97,https://leetcode.com/problems/special-array-i/
703,Kth Largest Element in a Stream,Easy,59.71%,806835,1351275,176.76,https://leetcode.com/problems/kth-largest-element-in-a-stream/
596,Classes More Than 5 Students,Easy,60.31%,620916,1029547,176.46,https://leetcode.com/problems/classes-more-than-5-students/
1876,Substrings of Size Three with Distinct Characters,Easy,75.28%,161571,214615,176.26,https://leetcode.com/problems/substrings-of-size-three-with-distinct-characters/
806,Number of Lines To Write String,Easy,70.47%,96682,137196,176.24,https://leetcode.com/problems/number-of-lines-to-write-string/
1408,String Matching in an Array,Easy,69.84%,266071,380962,176.17,https://leetcode.com/problems/string-matching-in-an-array/
1518,Water Bottles,Easy,70.68%,261131,369438,176.14,https://leetcode.com/problems/water-bottles/
696,Count Binary Substrings,Easy,65.85%,229835,349010,175.78,https://leetcode.com/problems/count-binary-substrings/
917,Reverse Only Letters,Easy,66.68%,268979,403361,175.57,https://leetcode.com/problems/reverse-only-letters/
1890,The Latest Login in 2020,Easy,77.41%,111521,144057,175.33,https://leetcode.com/problems/the-latest-login-in-2020/
3174,Clear Digits,Easy,82.56%,242486,293697,174.98,https://leetcode.com/problems/clear-digits/
2974,Minimum Number Game,Easy,84.80%,112033,132112,174.98,https://leetcode.com/problems/minimum-number-game/
1945,Sum of Digits of String After Convert,Easy,74.71%,223565,299261,174.89,https://leetcode.com/problems/sum-of-digits-of-string-after-convert/
1075,Project Employees I,Easy,65.44%,465863,711905,174.85,https://leetcode.com/problems/project-employees-i/
1598,Crawler Log Folder,Easy,71.59%,268617,375214,174.67,https://leetcode.com/problems/crawler-log-folder/
35,Search Insert Position,Easy,48.74%,3754463,7703084,174.53,https://leetcode.com/problems/search-insert-position/
3146,Permutation Difference between Two Strings,Easy,87.13%,90287,103620,174.45,https://leetcode.com/problems/permutation-difference-between-two-strings/
112,Path Sum,Easy,52.77%,1793390,3398390,174.41,https://leetcode.com/problems/path-sum/
3289,The Two Sneaky Numbers of Digitville,Easy,88.26%,87862,99547,174.33,https://leetcode.com/problems/the-two-sneaky-numbers-of-digitville/
2877,Create a DataFrame from List,Easy,81.49%,209359,256923,174.28,https://leetcode.com/problems/create-a-dataframe-from-list/
1661,Average Time of Process per Machine,Easy,68.88%,547808,795271,174.13,https://leetcode.com/problems/average-time-of-process-per-machine/
2859,Sum of Values at Indices With K Set Bits,Easy,85.67%,84046,98105,174.07,https://leetcode.com/problems/sum-of-values-at-indices-with-k-set-bits/
2890,Reshape Data: Melt,Easy,86.22%,79056,91695,173.9,https://leetcode.com/problems/reshape-data-melt/
908,Smallest Range I,Easy,71.71%,105874,147635,173.37,https://leetcode.com/problems/smallest-range-i/
1217,Minimum Cost to Move Chips to The Same Position,Easy,72.24%,149576,207064,173.23,https://leetcode.com/problems/minimum-cost-to-move-chips-to-the-same-position/
